product,review_id,rating,title,date,text
Smart Kitchen Sink with Waterfall Dark Grey Stainless Steel with Removable Thickened Tap Kitchen Sink with LED Digital Temperature Display (75 x 45 cm),R2H7U7OLDEI8OI,,,14 September 2024,"Llegó en muy buenas condiciones, todo funcionando al 100 👌"
Waterfall Kitchen Sink Workstation Sink Stainless Steel Topmount Sink with Digital Display Faucet (F2),R6VB7L7VKDB3Y,,,29 June 2023,"There are only instructions to the faucet in Chinese, and the parts do not line up as pictured, the cut washer and faucet seem very cheap but the sink and faucet base seem very nice. Disappointed in how it went together uneven and nit as pictured. Will be sending back.
Read more"
Waterfall Kitchen Sink Workstation Sink Stainless Steel Topmount Sink with Digital Display Faucet (F2),R14Z77FTU0SDNG,,,5 April 2024,"This product is great and is the same as shown
Read more"
Waterfall Kitchen Sink Workstation Sink Stainless Steel Topmount Sink with Digital Display Faucet (F2),R314QGCQHW3K5A,,,4 November 2023,"Poor quality, terrible customer service
Read more"
"BLANCO 518201 SUPRA 400-U Kitchen Sink, Stainless Steel",R24D882ES0XQG,,,29 July 2025,"Es kam schnell an, war perfekt verpackt und unbeschädigt. Es entspricht genau der Beschreibung und sieht perfekt aus. Es sieht wirklich toll aus!"
"BLANCO 518201 SUPRA 400-U Kitchen Sink, Stainless Steel",R2A3YYGZ3IXLJJ,,,4 February 2025,"Just what we wanted fitted into worktop nicely looks good very pleased
Read more"
"BLANCO 518201 SUPRA 400-U Kitchen Sink, Stainless Steel",R33UWFPOCCECA8,,,16 November 2020,"No lleva más de un mes usando los fregaderos ( compré dos) y ya tienen pequeñas manchas naranjas, se queda marcada todo el rastro de la cal del agua. Al ser mate se nota todo. Para ser Blanco, me han decepcionado. Me los como con patatas porque ya los tengo montados."
"BLANCO 518201 SUPRA 400-U Kitchen Sink, Stainless Steel",R32C3753O0DOUB,,,19 February 2018,"Le elegí porque buscaba uno poco profundo, 21 cm, y queda muy bien. El profesional que me lo instaló me comentó que estos fregaderos eran muy buenos"
"BLANCO 518201 SUPRA 400-U Kitchen Sink, Stainless Steel",RGBSG1O7C8UJC,,,7 July 2023,"Looked cheap
Read more"
Kitchen Sink Stainless Steel Chrome 50x80cm,R3KKQJ7FW7DGCB,2.0,Missing items,6 June 2024,جالى ناقص خرطوم، و مخبوط
33''Waterfall Kitchen Sink Black 304 Stainless Steel Waterfall Pull-Faucet Bar Single Bowl Family Kitchen Sink with Full set Accessories (33.46''x17.7''),R3ONEH4GDOGVE8,,,9 December 2025,"Love my new sink !!! It is not the easiest to install. We can’t figure out how to install the garbage disposal? Instructions were not helpful very tiny writing and no support.  For the price if it last a year, I’m happy.
Read more"
33''Waterfall Kitchen Sink Black 304 Stainless Steel Waterfall Pull-Faucet Bar Single Bowl Family Kitchen Sink with Full set Accessories (33.46''x17.7''),RERKD0IQDYPYH,,,28 September 2024,"Works and looks amazing.  No problems with this so far!  Love the pans and cutting board!
Read more"
33''Waterfall Kitchen Sink Black 304 Stainless Steel Waterfall Pull-Faucet Bar Single Bowl Family Kitchen Sink with Full set Accessories (33.46''x17.7''),R3750IGXVWXSPU,,,16 December 2025,"Love the sink but the cup washer leaks
Read more"
33''Waterfall Kitchen Sink Black 304 Stainless Steel Waterfall Pull-Faucet Bar Single Bowl Family Kitchen Sink with Full set Accessories (33.46''x17.7''),R2WT9AZ95RANGS,,,14 August 2024,"I love to sing I love the way it looks that being said it was a pain to put in and it leaks a little. Yeah also I had some issues with Amazon over billing with this item. Oh and I forgot the soap dispenser thing did not work. But the quality of the sink and everything that's attached to it is great absolutely love it.
Read more"
33''Waterfall Kitchen Sink Black 304 Stainless Steel Waterfall Pull-Faucet Bar Single Bowl Family Kitchen Sink with Full set Accessories (33.46''x17.7''),R3LJD88PWQA60E,,,19 October 2023,"**UPDATE* more paint has even peeled off the sink and it looks absolutely horrible. I cannot get a hold of Amazon to get the information for the seller. You can’t talk to a human being whether it be online or over the phone it’s always an automated system ** This is a lot of money to pay for a sink that in three months time has started to peel and looks absolutely awful *So very disappointed in this sink! Parts were missing in the sink and the sink was bent when we first bought it had to re-order another one. They did return it no issues but now three months later, and the paint is peeling around the knob to turn the water on and other places. Sink is all scratched and it looks horrible. I give it a zero out of five. I WANT MY MONEY BACK. Amazon was not helpful with giving me contact info for the seller, I requested and all they sent me was the link to buy the sink again. There is no contact phone numbers to call them.
Read more"
Black Nano Single Bowl Kitchen Sink 304 Stainless Steel Waterfall Bar Sink Multi-purpose Handmade Sink Rv Sink With Pull-out Faucet And Drainage Components Top Mount Or Undermount,R6XMVQCANF0MM,,,11 February 2024,زفت
"Asil Stainless Steel Kitchen Sink (Silver, 2724640570072)",R38EPAMBVY0W8R,3.0,حوض مطبخ حلو اوي وخامه تقيله,14 September 2022,للأسف المقاس مختلف عن المكتوبمقاسه الحقيقي عرض ٦٠ وعمق ٥٠
"Asil Stainless Steel Kitchen Sink (Silver, 2724640570072)",R2418JMLMDPO4U,2.0,ايه ابعاد الحوض بالظبط دي اهم حاجة هي فين ف الاعلان !؟,11 August 2022,ياريت معلومات كاملة
"Kitchen Faucets with Pull Down Sprayer, Stainless Steel High Arc Kitchen Sink Faucet",R35IBDXN80AAZU,1.0,Very bad quality not as photo خامه رديئة ليست كما في الصور,30 September 2024,استلمت واحده غير الي في الصورخامه رديئهماتستاهلش نص الميلغطلبت الترجيع
ELMANAR Stainless Steel Kitchen Sink Full Accessories (70cm and 45cm),R3BNKHF9AJFA0Z,1.0,Box missing items,4 June 2022,"Open box and the center drain was missing
Read more"
Smart Gunmetal Gray Stainless Steel Waterfall Kitchen Sink With Pull Down Sprayhead Faucet - Single Bowl Drop In Workstation With LED TEMP Display (29.5 x 17.7 IN),RP7HXG4VQ0525,,,18 November 2025,"The faucet photo not matching the real
Read more"
Smart Gunmetal Gray Stainless Steel Waterfall Kitchen Sink With Pull Down Sprayhead Faucet - Single Bowl Drop In Workstation With LED TEMP Display (29.5 x 17.7 IN),RSLUOEBTVY79,,,19 March 2024,"Muy buen producto, fácil de instalar, las medidas de las mangueras y el desagüe cuadran perfectamente con las utilizadas en Colombia, no tuve que hacer adecuaciones adicionales, todo lo que necesite para su instalación lo traía.Por mejorar: derian haber una indicación sobre el tipo de filtro de agua que se puede utilizar si quisiera uno activar la función de agua filtrada."
Smart Gunmetal Gray Stainless Steel Waterfall Kitchen Sink With Pull Down Sprayhead Faucet - Single Bowl Drop In Workstation With LED TEMP Display (29.5 x 17.7 IN),R2FWRY7UWMEG31,,,7 July 2025,"Excelente tamaño, lo único es que se Tapa con facilidad"
Smart Gunmetal Gray Stainless Steel Waterfall Kitchen Sink With Pull Down Sprayhead Faucet - Single Bowl Drop In Workstation With LED TEMP Display (29.5 x 17.7 IN),R2JOP52PKTJQRB,,,21 February 2024,"Installed everything as shown but the buttons that change where the get is coming from are not working, and the clock/temperature part is not working either. I would appreciate some assistance!
Read more"
Smart Gunmetal Gray Stainless Steel Waterfall Kitchen Sink With Pull Down Sprayhead Faucet - Single Bowl Drop In Workstation With LED TEMP Display (29.5 x 17.7 IN),R1TYPBEOLMFXWU,,,12 November 2023,"Instructions sre a bit lame but once it's together absolutely 💯 loving it
Read more"
أدوات المطبخ (حوض ستانلس 75سم فى 45 سم شامل الصفر),R1Y1QO7LJXRNFZ,5.0,ممتاز و  وعملية,7 February 2025,ممتاز و  وعملية
"THE PACK Automatic Cup Rinser with Stainless Steel Attachments, Quick Cup Washer for Kitchen Sink, amazingEGP Next to Kitchen Sink, Automatic Cleaning Tool, Quick Rinse",R2YX2840NFFMKP,3.0,حلوه وعمليه,21 December 2024,منتج جيد بس على قد فلوسه ثمنه كان عامل 70 جنيهالمنتج كله من البلاستيك واتوقع هيبوظ بسرعهاندفاع المياه فيه قوي يصلح لشطف الاكواب فقط وليس غسيلهايعني كده كده هتضطر تغسل الكوب بالصابون وتدعكه كويس وبعدين تشطفه بالجهاز دهاعتقد انه اضافه جيده لتسهيل شطف الاكواب ولكن ليس اداه عمليه يمكن الاعتماد عليها بشكل اساسي
Turkish Kitchen Sink Siphon 3 Inch – High Quality Stainless Steel Floor,R1WIS9MAAEEU12,5.0,خامته حلوه,24 September 2025,الخامه كويسه
Kitchen Sink Multipurpose (Stainless Steel Anti-Rust Strainer for Kitchen Sink with Hook),R2I9K8RRT66OMR,5.0,مفيد جدا,5 November 2024,وصلت السلعة نفس الصور تمام
Kitchen Sink Multipurpose (Stainless Steel Anti-Rust Strainer for Kitchen Sink with Hook),R37UOSKV6R085J,5.0,جيد,15 October 2024,مصفاه جيدة خامة كويسة
Kitchen Sink Multipurpose (Stainless Steel Anti-Rust Strainer for Kitchen Sink with Hook),R38SGCWEUCR2PW,5.0,جميل,15 October 2024,منتج عملى ممتاز
Kitchen Sink Multipurpose (Stainless Steel Anti-Rust Strainer for Kitchen Sink with Hook),RRGOOR8TMTRY2,5.0,جميل,3 November 2024,كما بالوصف والصوره
Turkish Kitchen Sink Siphon 3 Inch – High Quality Stainless Steel Floor,R2T71Z36NT47U9,5.0,٣ بوصه ومعاه الصرف بتاعه,15 August 2025,كفاءة عاليه ٣ بوصه بالصرف
Turkish Kitchen Sink Siphon 3 Inch – High Quality Stainless Steel Floor,R1QYXLI652DMZS,5.0,افضل سيفون حوض يعمل بكفائة عالية الى الان,5 May 2025,ممتاز جدا
"Waterfall Kitchen Sink Black Stainless Steel Workstation Sink with Pull-Out Faucet Modern Single Bowl Kitchen Sink Farmhouse Drop-in Smart Sink Topmount Sink With Accessories 31.5"" x 17.7"" x 8.7""",R2OXJ6NBUJH9UG,,,27 November 2023,"Most of the hoses are not standard. I will have to be ordered through Amazon and are unfamiliar sizes so really hard to get them hoses that came with the sink all leak.
Read more"
"Turkish Stainless Steel Kitchen Sink, 38 &48cm",R3S05IQVZK8M73,1.0,سيي,11 September 2021,غير اللي في الصورة ونوع تأتي
"Turkish Star Kitchen Sink Stainless Steel 31.5"" by 19.7"" Depth 9.5"" Thickness 1mm and 2 Hole with Drain Only (TCD + Drain) Turkish Code 101",R1E9LDWPP5M2ZG,1.0,ناقص الصرف,18 June 2023,لا يوجد مجموعة الصرف
May Turkish Stainless Steel Kitchen Sink (60&50cm),R2EONE6WLGXFZ8,1.0,missing drain and cap for faucet hole.,31 August 2024,"the sink is missing a drain and cap to plug the hole where I wont be mounting the faucet.
Read more"
May Turkish Stainless Steel Kitchen Sink (60&50cm),R20QRZU3KD9385,3.0,الاطراف غير مستوية,14 May 2022,اطراف الحوض غير مستوية و لو تم ااتركيب فوق الرخام ستجد الاطراف مقوسة الى اعلى
Kitchen Sink Mounts With Stainless Steel Load Lifetime Rust Guarantee Fit for Egypt Codes 5000ESLON (Sink 40 * 45 Thickness 0.08),R1QQFHE5ADTNRB,1.0,عدم مصداقية,4 May 2023,المنتج جاي ناقص التاجر كاتب ف الوصف حوض+صرف جاي حوض بس
"Waterfall Kitchen Sink,Stainless Steel Kitchen Sink Single Bowl Kitchen Sink Digital Display Smart Sink Drop In Kitchen Sink With Various Accessories (Dark Gray, 31.5""x17.7""x8.7"")",R1AWYJ8WZ3QUH6,,,20 August 2025,Muy bonitoNo lo he montadoPero si es lo que yo esperaba
"Waterfall Kitchen Sink,Stainless Steel Kitchen Sink Single Bowl Kitchen Sink Digital Display Smart Sink Drop In Kitchen Sink With Various Accessories (Dark Gray, 31.5""x17.7""x8.7"")",R2WW2EAPMG3P4J,,,16 August 2025,"Don’t recommend buying I purchased this sink in April but it wasn’t installed by a licensed plumber till June and it’s been leaking from the knobs underneath ,slowly we barely realized it it also doesn’t allow the water to drain correctly we’ve had issues with it from the beginning. The only thing this sink has is looks it’s nice looking and has a lot of different gadgets but isn’t good at all for washing dishes. Very complicated to install also, not good value for what we paid and also not good quality. Do not recommend.
Read more"
"Waterfall Kitchen Sink,Stainless Steel Kitchen Sink Single Bowl Kitchen Sink Digital Display Smart Sink Drop In Kitchen Sink With Various Accessories (Dark Gray, 31.5""x17.7""x8.7"")",RHXFEENYBGFUT,,,5 December 2024,"This is a luxury modern kitchen sink that has all the latest features like the cup washer. The kitchen sink set comes with plenty of accessories like a kitchen faucet and cutting board.
Read more"
"Waterfall Kitchen Sink,Stainless Steel Kitchen Sink Single Bowl Kitchen Sink Digital Display Smart Sink Drop In Kitchen Sink With Various Accessories (Dark Gray, 31.5""x17.7""x8.7"")",R1MBX53NXUHU6N,,,28 November 2024,"This is a decent waterfall sink and it's incredibly well priced so you're getting a good value, but depending on what you're looking for it is not one of the higher end units. You must also keep in mind this isn't a high-end price.If you're interested in getting a waterfall sink this is a good entry level purchase. As the majority of the features that the higher-end models have it does as well but it's not as large and is manufactured.The higher end waterfall sinks are handmade with a larger waterfall on both sides and a bit more on the digital side of things.However, I still believe this is a great entry level waterfall sink and it functions properly and looks great.Until We Meet Again-Off the Grid Ken
Read more"
"Kitchen Sink Drain Set, 3-1/2"" Sink Strainer Set with Removable Strainer Basket with Sink Stopper/Leak Proof Lid, Standard Stainless Steel Drain Hole for Home Kitchen",R1SGBZEJCTMY4I,5.0,ممتازه,11 September 2025,ممتاز جدا بتظبط الحوض وتخلي الدنيا نضيفه دايماشكرا للبائعوشكرا امازون
"Kitchen Sink Drain Set, 3-1/2"" Sink Strainer Set with Removable Strainer Basket with Sink Stopper/Leak Proof Lid, Standard Stainless Steel Drain Hole for Home Kitchen",R1AT0RQ40SAPHQ,4.0,جيدة,12 September 2025,جيدة
"Kitchen Sink Drain Set, 3-1/2"" Sink Strainer Set with Removable Strainer Basket with Sink Stopper/Leak Proof Lid, Standard Stainless Steel Drain Hole for Home Kitchen",R283VSMBBL7K5V,5.0,حلو جدا و عملى,26 June 2025,حلو جدا و عملى و مش بيخلى الحوض يتسد
"Kitchen Sink Drain Set, 3-1/2"" Sink Strainer Set with Removable Strainer Basket with Sink Stopper/Leak Proof Lid, Standard Stainless Steel Drain Hole for Home Kitchen",RGXBUAYK0NTSZ,4.0,احببته,9 September 2024,جميل
"Kitchen Sink Drain Set, 3-1/2"" Sink Strainer Set with Removable Strainer Basket with Sink Stopper/Leak Proof Lid, Standard Stainless Steel Drain Hole for Home Kitchen",R1MJP7G845Y2MT,5.0,خامة ممتازة ومنتج عملي,3 September 2025,مطابق للصورة وخامة ممتازة
"Bächlein Tall Bathroom Tap in Classic Design, Extra High Single Lever Mixer Tap for Countertop Washbasins with Mounting Set, Bathroom Faucet Matt Black - Classic High",R17WTSYP0T7NIM,,,24 November 2025,"Sieht gut aus, macht keinen Lärm.Top"
"Bächlein Tall Bathroom Tap in Classic Design, Extra High Single Lever Mixer Tap for Countertop Washbasins with Mounting Set, Bathroom Faucet Matt Black - Classic High",R2094KHCJDDD0L,,,21 July 2024,"...aber die Montage war spannend, da die Fixierung, die man von unten am Waschtisch befestigt, aus Plastik ist. Das Gewinde ist sehr fragil und hat nicht wirklich gehalten. Mit ausreichend Silikon wars kein Problem.Optisch sehr schön, funktioniert auch tadellos."
"Bächlein Tall Bathroom Tap in Classic Design, Extra High Single Lever Mixer Tap for Countertop Washbasins with Mounting Set, Bathroom Faucet Matt Black - Classic High",R2CDMMLHNCE9BQ,,,12 July 2025,"I don't recommend this faucet. I installed it at the beginning of 2025, and after just six months it already has many scratches and looks very old
Read more"
"Bächlein Tall Bathroom Tap in Classic Design, Extra High Single Lever Mixer Tap for Countertop Washbasins with Mounting Set, Bathroom Faucet Matt Black - Classic High",R3NXOXNLW9TP5Z,,,13 December 2025,Leider löst sich der Lack.
"Bächlein Tall Bathroom Tap in Classic Design, Extra High Single Lever Mixer Tap for Countertop Washbasins with Mounting Set, Bathroom Faucet Matt Black - Classic High",R2DGZP2M40OZN7,,,17 October 2024,"Armatur passt sehr gut zum Aufsatzwaschbecken von Kachelmann, Höhe ist optimal. Weich laufender Bedienhebel spricht für die Qualität, ebenso der unproblematische Einbau.Auch der Ablauf mit eingebautem Stopp macht einen sehr wertigen Eindruck."
"Waterfall Raindance Stainless Steel Kitchen Sink, Black Square Sink, with Retractable Faucet, Smart Waterfall Bowl Sink",R1SIF9VPU2W5PH,,,27 May 2025,"Joli, mais sans Qualité Zéro, aucune pièce standardisée, au bout de 3 les robinets fuient , a ne pas achetécerise sur le gâteau obligé de donné une étoile pour publier le commentaire"
"Waterfall Raindance Stainless Steel Kitchen Sink, Black Square Sink, with Retractable Faucet, Smart Waterfall Bowl Sink",R26WE4CVOKH8OE,,,4 August 2024,La cuve est bien mais alors tout le reste est de qualité médiocre la grille anti déchets a perdu sa peinture et a rouillé j'ai du la retirer les dessins sur les différents boutons se sont effacés la cuve a légumes commence a rouillé également ! Je suis déçue pour mon cadeau d'anniversaire qui n'était pas donné en plus on change pas ça tous les jours !
"Waterfall Raindance Stainless Steel Kitchen Sink, Black Square Sink, with Retractable Faucet, Smart Waterfall Bowl Sink",R1XB8DBKJ7VRCJ,,,9 July 2024,"Cela fait 3 mois que nous l’avons installer il rouille de partout pourtant je l’essui après chaque vaisselle (sauf sur la photo j’ai pas essayer avant de les prendre) mais j’en prend soins et il est quand même arriver comme ça au bout de 3 mois j’imagine même pas dans quelque mois encore, j’ai envoyer message au vendeur il veut rien savoir il me propose rien à l’écouter faudrai limite pas laver la vaisselle pour pas qu’il rouille ce n’est pas normal qu’il soit devenu comme ça, je vous le déconseille vivement vraiment à fuir"
"Waterfall Raindance Stainless Steel Kitchen Sink, Black Square Sink, with Retractable Faucet, Smart Waterfall Bowl Sink",RRDOXVM9OL1P2,,,1 January 2026,"Bilan Après 1 an d’utilisation : évier à changer !! Merci .. au vue du prixpour ma part j’ai commander l’évier en couleur noir,Résultat la grille d’évacuation n’est plus noir toute la peinture est parti ce qui est très moche …ensuite la gâchette qui change le jet normal en jet douchette ne fonctionne plus donc jet bloquer en normal , ensuite le système de bouton qui passe du mitigeur à la pluie en cascade a prit tellement de je que 1 fois sur 3 sa ne fonctionne plus .. donc plus possible d’utiliser la pluie en cascade.Donc pour le prix un grand merci …"
"Waterfall Raindance Stainless Steel Kitchen Sink, Black Square Sink, with Retractable Faucet, Smart Waterfall Bowl Sink",R18554CJUPAGG4,,,25 February 2025,Le mitigeur défectueux le robinet et la fontaine fuit même quand le mitigeur est fermé
"OACEVOZ Black Stainless Steel Farmhouse Modern 29.5""W x 17.7""D x 8.7""H Kitchen Sink with LED TEMP Display & Faucet, Smart Single Bowl Undermount/Drop-in/Topmount",R2Q2O5OJAJ4NW,,,13 September 2024,"Hard working and want to be spoiled with a whole setup where everything is at your fingertips? I forgot I was in my own house with this sink and all the options! Glass rinser works amazing, veggies shower with removable mini sink and tray .. a cutting board and built in knife holder! I love THIS!!
Read more"
"OACEVOZ Black Stainless Steel Farmhouse Modern 29.5""W x 17.7""D x 8.7""H Kitchen Sink with LED TEMP Display & Faucet, Smart Single Bowl Undermount/Drop-in/Topmount",RMUQXEH5SBK05,,,15 February 2024,"Like I said, the instructions are useless. I have a bunch of experience with residential remodeling so I was able to figure it out.If you are a beginner, you may struggle with this one.1. The lines and threads are all common however one of the included shutoff valves would not thread into 1/2"" MIP. I believe it was made improperly as the other is fine. I just eliminated them.2. If you're using a disposer you will not use the included drain parts. If you aren't using a disposer all the necessary parts are included.The knob in the center opens and closes the included drain. I replaced this knob with a soap dispenser.3. You will need a 1/2"" FIP Tee with 3 nipples to make the faucet on the right work.4. The readout is in Celsius. I don't see a way to change it.The sprayer is badass and the waterfall is awesome.
Read more"
"OACEVOZ Black Stainless Steel Farmhouse Modern 29.5""W x 17.7""D x 8.7""H Kitchen Sink with LED TEMP Display & Faucet, Smart Single Bowl Undermount/Drop-in/Topmount",R1WPJRZF6KEV42,,,24 November 2024,"great sink.  we use most of the features.  tough to get used to flow and temperature on a knob but its ok.  lost a star for finish wearing off quickly
Read more"
"OACEVOZ Black Stainless Steel Farmhouse Modern 29.5""W x 17.7""D x 8.7""H Kitchen Sink with LED TEMP Display & Faucet, Smart Single Bowl Undermount/Drop-in/Topmount",R27O3AIM3EEB1B,,,11 February 2024,"I looked for a long time to find exactly the right sink for me. I love all the parts I can keep my water temp on hot and turn the two water flows on together or separate as well as the cup washer. I never have to guess what temp my water is or how long it has been running. it is sleek and easy to clean and comes with so many extras check out the video mine came with everything in the video. This is my favorite purchase in my house.
Read more"
"OACEVOZ Black Stainless Steel Farmhouse Modern 29.5""W x 17.7""D x 8.7""H Kitchen Sink with LED TEMP Display & Faucet, Smart Single Bowl Undermount/Drop-in/Topmount",R16C8X7I2IST01,,,16 April 2024,"Bought this sink for our kitchen renovation and since day one it has been one problem after another. The plumbing that comes with it is plastic that leaks from EVERYWHERE, half the pieces don't even fit. Along with the piping leaking the faucet area leaks. We had to purchase mats for under the sink because unfortunately we cannot afford to buy a whole new sink. It is very pretty and has so many features but Along with those features is a mound of problems.
Read more"
"Stainless Steel Kitchen Sink Pot Size 39 * 49 Inside, 43 * 53 Outside Cm .05mm+ Drain 3""",R1ZC5DSR3NKLA1,1.0,سئ جدا,11 March 2024,الخامة سيئه جدا والحوض خفيف جدا والثمن غالي جدا بالنسبه للخامه
"2 PCS Stainless Steel Kitchen Sink Strainer, Bathroom Drain Hair Catcher Strainer Basket for Kitchen Sink Bathroom Bathtub Wash Basin Floor Drain Balcony Drain Hole, Size 11.5 cm & 9 cm.",R3KFWBV1R637WZ,1.0,اسكندريه,22 August 2025,المنتج غير مطابق للصورة المعروضة ده اسمه غيش تجاري
"2 PCS Stainless Steel Kitchen Sink Strainer, Bathroom Drain Hair Catcher Strainer Basket for Kitchen Sink Bathroom Bathtub Wash Basin Floor Drain Balcony Drain Hole, Size 11.5 cm & 9 cm.",R1EC1OSL8BD8VD,4.0,Good quality-price,5 August 2024,"Received all 2 pieces, a little different from the picture but it works fine anyway.Good quality for the price you pay.I have been using it for few days now and I had no problems so far
Read more"
"2 PCS Stainless Steel Kitchen Sink Strainer, Bathroom Drain Hair Catcher Strainer Basket for Kitchen Sink Bathroom Bathtub Wash Basin Floor Drain Balcony Drain Hole, Size 11.5 cm & 9 cm.",R219GJWZ0LOBWJ,1.0,مصفاة سلك ردئ وليس ستانلس,21 August 2025,ليست بالصورة أبدا
"2 PCS Stainless Steel Kitchen Sink Strainer, Bathroom Drain Hair Catcher Strainer Basket for Kitchen Sink Bathroom Bathtub Wash Basin Floor Drain Balcony Drain Hole, Size 11.5 cm & 9 cm.",RGKL8DJNN6EAJ,1.0,Baaaad,9 November 2024,وصل 1بس والمفروض 2 والخامه وحشه جدا مش زي الصوره اطلاقا
"2 PCS Stainless Steel Kitchen Sink Strainer, Bathroom Drain Hair Catcher Strainer Basket for Kitchen Sink Bathroom Bathtub Wash Basin Floor Drain Balcony Drain Hole, Size 11.5 cm & 9 cm.",R1370K2CZTYXDS,1.0,Too big,4 August 2024,"Doesnt fit to any sink
Read more"
"2 PCS Stainless Steel Kitchen Sink Strainer, Bathroom Drain Hair Catcher Strainer Basket for Kitchen Sink Bathroom Bathtub Wash Basin Floor Drain Balcony Drain Hole, Size 11.5 cm & 9 cm.",R34NS45LAH13E1,1.0,المنتج عكس الصورة,23 November 2025,المنتج غير اللي في الصورة سلك سيئ جدا
ROKA Stainless Steel Kitchen Sink with Tray and Fruit Stand (85x50cm),R2QA9UWT4LAYXW,5.0,تقييم من سوق.كوم,2 March 2020,حوض تحفة في كل الإمكانات ومناسب جدا و مريح  حوض تحفة في كل الإمكانات ومناسب جدا و مريح حوض تحفة في كل الإمكانات ومناسب جدا و مريحإيجابيات هذا المنتج:حوض تحفة في كل الإمكانات ومناسب جدا و مريح
"Whale Digital Double Waterfall Kitchen Sink with Washbasins, Soap Dispenser, Rain Waterfall Dispenser, Counter Controls, etc (Gun Grey, 75 x 46 x 22 cm)",RXO53A98QX9KL,,,27 August 2025,"La tarja es de muy buen tamaño, por lo tanto es práctica. No se raya, es muy funcional."
"Whale Digital Double Waterfall Kitchen Sink with Washbasins, Soap Dispenser, Rain Waterfall Dispenser, Counter Controls, etc (Gun Grey, 75 x 46 x 22 cm)",R2B2EHOEBX1HJ,,,30 July 2025,"El producto funciona muy bien pero no es idéntica a la que solicite, solo tener cuidado si quieres exactamente igual a la anunciada no lo es"
"Whale Digital Double Waterfall Kitchen Sink with Washbasins, Soap Dispenser, Rain Waterfall Dispenser, Counter Controls, etc (Gun Grey, 75 x 46 x 22 cm)",RB8XZWGI1H28F,,,1 February 2025,Tal cuál se ve.
"Whale Digital Double Waterfall Kitchen Sink with Washbasins, Soap Dispenser, Rain Waterfall Dispenser, Counter Controls, etc (Gun Grey, 75 x 46 x 22 cm)",R3IWGFUE2M3CRB,,,5 October 2025,"Exelente producto
Read more"
"Whale Digital Double Waterfall Kitchen Sink with Washbasins, Soap Dispenser, Rain Waterfall Dispenser, Counter Controls, etc (Gun Grey, 75 x 46 x 22 cm)",R2RTQVBN8ZOP9C,,,3 January 2026,El fregadero muy bonito el problema que tuve que devolverlo porque el tamaño no coincidió con el espacio destinado para mi cocina ahora no sé a qué mensajería devolverlo ya que si no lo aceptan debo pagar la devolución creo que eso lo deben aclarar antes
Stainless Steel Kitchen Basin Including Installation Kit 40 X 80 Cm - Silver,R3DKG7ESJWKSQ0,1.0,سيئ وغير صالح للاستخدام لعدم وجود مستلزمات التثبيت بالشحنة,23 August 2022,لا شيئ ، تم ارجاعه للبائع ، مضى اكثر من 10 ايام على الارجاع ولم استرد المبلغ
Stainless Steel Kitchen Basin Including Installation Kit 40 X 80 Cm - Silver,R2Y5BJHIDK1RAC,1.0,المنتج عباره عن حله استانلس ورقيه بالحرف خامه لاتعرف معني الاستانلس وهذا نصب,21 December 2021,المنتج عباره عن حله استانلس ورقيه بالحرف خامه لاتعرف معني الاستانلس وهذا نصب
Kitchen Sink - 304 Stainless Steel Grey Waterfall Single Bowl Home Vegetable Basin Workstation With Pull-Out Faucet and Pressurized Cup Washer,R3P0S3PL6NVBUT,,,2 September 2024,"First issue I had with this product was after few weeks of using, the water drain was blocked every few days, I tried to contact the seller, but he didn't even bother to respond it so I gave up. It's not even been a year since I bought it, and the paint has started to peel off and is rusting in places. I don't recommend buying it, money down the drain.
Read more"
Kitchen Sink - 304 Stainless Steel Grey Waterfall Single Bowl Home Vegetable Basin Workstation With Pull-Out Faucet and Pressurized Cup Washer,R210PI1OV9QB19,,,14 October 2023,"Astheticlly very nice, great size and love the overall style and colour.Sink feels cheap, all the metal is scratched and tarnished.Waste pipe leaks and no idea where to get a replacementCurrently leaking as the seals don't seem to be adequateLittle tap for water doesn't attach to anything, further fittings requiredNot the sturdiest
Read more"
Kitchen Sink - 304 Stainless Steel Grey Waterfall Single Bowl Home Vegetable Basin Workstation With Pull-Out Faucet and Pressurized Cup Washer,R215XPS282FDBM,,,10 July 2023,"No one has received their broken product yet and I have no refund
Read more"
